P01/P01_16	3652	3736	9
P01/P01_16	3744	3794	22
P01/P01_16	3824	3948	22
P01/P01_16	3877	3997	5
P01/P01_16	3964	4002	5
P01/P01_16	4048	4094	5
P01/P01_16	4128	4185	18
P01/P01_16	4206	4265	7
P01/P01_16	4293	4349	18
P01/P01_16	4374	4415	18
P01/P01_16	4409	4484	5
P01/P01_16	4582	4643	7
P01/P01_16	4644	4702	9
P01/P01_16	4757	4952	153
P01/P01_16	4993	5211	153
P01/P01_16	5194	5244	16
P01/P01_16	5244	5298	153
P01/P01_16	5295	5341	7
P01/P01_16	5506	5601	1
P01/P01_16	5668	5709	8
P01/P01_16	5709	5985	1
P01/P01_16	5995	6088	8
P01/P01_16	6114	6188	29
P01/P01_16	6337	6399	11
P01/P01_16	6585	6715	11
P01/P01_16	6721	6838	29
P01/P01_16	6862	6933	29
P01/P01_16	6873	6912	29
P01/P01_16	6994	7038	29
P01/P01_16	7035	7137	29
P01/P01_16	7325	7385	85
P01/P01_16	7525	7635	96
P01/P01_16	7645	7729	96
P01/P01_16	7735	7858	8
P01/P01_16	7864	8028	4
P01/P01_16	8034	8217	4
P01/P01_16	8314	8373	4
P01/P01_16	8428	8607	4
P01/P01_16	8613	8916	8
P01/P01_16	8699	8820	23
P01/P01_16	8784	8934	8
P01/P01_16	8949	9039	23
P01/P01_16	9225	9315	10
P01/P01_16	9321	9381	43
P01/P01_16	9387	9447	10
P01/P01_16	9513	9709	43
P01/P01_16	9729	9864	43
P01/P01_16	9870	10155	43
P01/P01_16	10160	10326	43
P02/P02_01	138	240	205
P02/P02_01	255	363	4
P02/P02_01	369	455	4
P02/P02_01	599	717	59
P02/P02_01	729	799	59
P02/P02_01	798	995	17
P02/P02_01	1001	1039	126
P02/P02_01	1045	1106	176
P02/P02_01	1165	1217	59
P02/P02_01	1336	1453	8
P02/P02_01	1421	1564	23
P02/P02_01	1543	1599	8
P02/P02_01	1722	1809	23
P02/P02_01	1933	1992	8
P02/P02_01	2084	2204	4
P02/P02_01	2197	2268	8
P02/P02_01	2424	2482	4
P02/P02_01	2512	2624	96
P02/P02_01	2630	2724	20
P02/P02_01	2845	2892	20
P02/P02_01	2898	3210	96
P02/P02_01	2961	3233	96
P02/P02_01	3223	3296	20
P02/P02_01	3302	3443	20
P02/P02_01	3449	3523	39
P02/P02_01	3615	3706	176
P02/P02_01	3868	3952	10
P02/P02_01	3958	4070	43
P02/P02_01	4053	4147	10
P02/P02_01	4239	4370	43
P02/P02_01	4376	4618	43
P02/P02_01	4617	4672	43
P02/P02_01	4756	4819	10
P02/P02_01	4813	4891	43
P02/P02_01	4892	4963	10
P02/P02_01	4942	4975	9
P02/P02_01	4981	5115	7
P02/P02_01	5211	5369	7
P02/P02_01	5440	5510	176
P02/P02_01	5520	5599	60
P02/P02_01	5677	5761	103
P02/P02_01	5813	5939	60
P02/P02_01	5922	6166	103
P02/P02_01	6168	6367	58
P02/P02_01	6568	6735	23
P02/P02_01	6629	6664	23
P02/P02_01	6720	6805	17
P02/P02_01	6890	6945	33
P02/P02_01	6992	7022	33
P02/P02_01	7291	7365	23
P02/P02_01	7361	7541	15
P02/P02_01	7562	7607	126
P02/P02_01	7613	7660	15
P02/P02_01	7666	7726	126
P02/P02_01	7732	7830	23
P02/P02_01	7864	7923	176
P02/P02_01	8102	8177	10
P02/P02_01	8168	8258	43
P02/P02_01	8222	8263	10
P02/P02_01	8446	8587	43
P02/P02_01	8597	8716	43
P02/P02_01	8787	8832	10
P02/P02_01	8838	8884	43
P02/P02_01	8899	8944	10
P02/P02_01	9108	9167	60
P02/P02_01	9167	9225	60
P02/P02_01	9445	9504	103
P02/P02_01	9487	9568	58
P02/P02_01	9568	9733	60
P02/P02_01	10043	10081	59
P02/P02_01	10178	10223	126
P02/P02_01	10244	10413	17
P02/P02_01	10419	10463	11
P02/P02_01	10496	10643	59
P02/P02_01	10743	10905	176
P02/P02_01	10808	10952	176
P02/P02_01	11328	11487	58
P02/P02_01	11901	11937	7
P02/P02_01	12018	12088	7
P02/P02_01	12226	12303	23
P02/P02_01	12334	12702	23
P02/P02_01	12741	13481	23
P02/P02_01	13487	13545	176
P02/P02_01	13632	13738	23
P02/P02_02	129	235	25
P02/P02_02	267	409	20
P02/P02_02	311	508	20
P02/P02_02	504	670	20
P02/P02_02	668	799	20
P02/P02_02	828	928	20
P02/P02_02	1011	1058	9
P02/P02_02	1082	1135	9
P02/P02_02	1174	1264	20
P02/P02_02	1237	1717	20
P02/P02_02	1746	1841	20
P02/P02_02	1956	2050	20
P02/P02_02	2039	2185	20
P02/P02_02	2191	2395	25
P02/P02_02	2503	2718	85
P02/P02_02	2724	2780	21
P02/P02_02	2798	2948	3
P02/P02_02	3001	3199	3
P02/P02_02	3205	3290	71
P02/P02_02	3349	3403	5
P02/P02_02	3417	3520	5
P02/P02_02	3516	3583	5
P02/P02_02	3589	3702	5
P02/P02_02	3708	3777	7
P02/P02_02	3746	3912	7
P02/P02_02	3910	3996	7
P02/P02_02	3976	4122	7
P02/P02_02	4162	4237	3
P02/P02_02	4250	4382	7
P02/P02_02	4361	4402	7
P02/P02_02	4401	4476	7
P02/P02_02	4467	4507	7
P02/P02_02	4512	4692	5
P02/P02_02	4645	4698	5
P02/P02_02	4704	4786	5
P02/P02_02	4792	4838	5
P02/P02_02	4848	4885	3
P02/P02_02	4874	4949	23
P02/P02_02	4955	5590	23
P02/P02_02	5183	5244	3
P02/P02_02	5229	5535	23
P02/P02_02	5541	5586	3
P02/P02_02	5592	5671	23
P02/P02_02	5662	5748	23
P02/P02_02	5739	5943	23
P02/P02_02	5964	6015	3
P02/P02_02	6021	6306	23
P02/P02_02	6310	6376	3
P02/P02_02	6378	6440	23
P02/P02_02	6461	6517	16
P02/P02_02	6523	6817	16
P02/P02_02	6896	6960	3
P02/P02_02	6972	7346	16
P02/P02_02	7384	7452	3
P02/P02_02	7464	7546	16
P02/P02_02	7576	7636	4
P02/P02_02	7661	7822	4
P02/P02_02	7820	7906	3
P02/P02_02	7901	8141	4
P02/P02_02	8090	8167	3
P02/P02_02	8173	8236	4
P02/P02_02	8234	8310	23
P02/P02_02	8291	8499	23
P02/P02_02	8526	8615	3
P02/P02_02	8601	8824	23
P02/P02_02	8826	8889	3
P02/P02_02	8905	8974	61
P02/P02_02	8959	9039	16
P02/P02_02	8962	9001	23
P02/P02_02	9015	9265	16
P02/P02_02	9258	9359	3
P02/P02_02	9344	9776	16
P02/P02_02	9765	9859	3
P02/P02_02	9832	9959	16
P02/P02_02	9955	10038	4
P02/P02_02	10044	10450	4
P02/P02_02	10441	10498	21
P02/P02_02	10474	10576	3
P02/P02_02	10557	10983	4
P02/P02_02	10921	10983	78
P02/P02_02	10989	11134	4
P02/P02_02	11139	11344	33
P02/P02_02	11315	11441	85
P02/P02_02	11557	11599	59
P02/P02_02	11743	12097	3
P02/P02_02	11807	12038	59
P02/P02_02	12048	12101	3
P02/P02_02	12133	12207	59
P02/P02_02	12213	12337	59
P02/P02_03	165	315	20
P02/P02_03	321	471	20
P02/P02_03	491	551	20
P02/P02_03	662	752	59
P02/P02_03	678	739	23
P02/P02_03	760	863	17
P02/P02_03	853	902	59
P02/P02_03	895	1273	23
P02/P02_03	1279	1378	23
P02/P02_03	1604	1743	11
P02/P02_03	1749	1857	1
P02/P02_03	1785	1896	1
P02/P02_03	1890	2091	11
P02/P02_03	2126	2275	1
P02/P02_03	2167	2245	1
P02/P02_03	2279	2334	11
P02/P02_03	2333	2421	11
P02/P02_03	2476	2551	1
P02/P02_03	2517	2568	1
P02/P02_03	2624	2744	11
P02/P02_03	2780	2841	1
P02/P02_03	2854	2986	1
P02/P02_03	2982	3045	8
P02/P02_03	3042	3114	8
P02/P02_03	3145	3226	15
P02/P02_03	3448	3522	8
P02/P02_03	3484	3609	8
P02/P02_03	3628	3715	15
P02/P02_03	3827	3917	19
P02/P02_03	3940	4029	19
P02/P02_03	4085	4186	10
P02/P02_03	4284	4338	116
P02/P02_03	4417	4459	116
P02/P02_03	4515	4563	173
P02/P02_03	4716	4755	76
P02/P02_03	4830	4892	102
P02/P02_03	4903	5173	102
P02/P02_03	5289	5342	25
P02/P02_03	5333	5398	102
P02/P02_03	5401	5447	25
P02/P02_03	5556	5628	3
P02/P02_03	5653	5826	173
P02/P02_03	5854	6128	17
P02/P02_03	6148	6234	3
P02/P02_03	6234	6286	76
P02/P02_03	6295	6438	173
P02/P02_03	6444	6919	173
P02/P02_03	7052	7428	173
P02/P02_03	7546	7991	173
P02/P02_03	7586	7966	173
P02/P02_03	8508	8866	173
P02/P02_03	8875	8990	318
P02/P02_03	8986	9040	25
P02/P02_03	9030	9092	173
P02/P02_03	9061	9094	25
P02/P02_03	9171	9267	139
P02/P02_03	9282	9318	25
P02/P02_03	9306	9336	25
P02/P02_03	9336	9366	25
P02/P02_03	9432	9492	3
P02/P02_03	9498	9617	76
P02/P02_03	9609	9662	3
P02/P02_03	9660	9742	76
P02/P02_03	9810	9917	11
P02/P02_03	9830	9874	11
P02/P02_03	9846	10071	1
P02/P02_03	10065	10486	19
P02/P02_03	10637	10697	3
P02/P02_03	10658	11093	1
P02/P02_03	11053	11107	3
P02/P02_03	11181	11302	1
P02/P02_03	11305	11615	47
P02/P02_03	11727	11984	65
P02/P02_03	11976	12110	12
P02/P02_03	12084	12178	65
P02/P02_03	12208	12347	65
P02/P02_03	12345	12461	65
P02/P02_03	12603	12689	10
P02/P02_03	12694	12738	39
P02/P02_03	12882	12987	4
P02/P02_03	13020	13140	39
P02/P02_03	13164	13232	4
P02/P02_03	13237	13386	39
P02/P02_03	13372	13494	62
P02/P02_03	13378	13482	62
P02/P02_03	13561	13718	39
P02/P02_03	13724	13779	39
P02/P02_03	14023	14058	5
P02/P02_03	14033	14129	76
P02/P02_03	14290	14406	20
P02/P02_03	14469	14553	13
P02/P02_03	14643	14729	13
P02/P02_03	14847	14914	13
P02/P02_03	14963	15043	13
P02/P02_03	14973	15037	25
P02/P02_03	15140	15205	76
P02/P02_03	15189	15258	5
P02/P02_03	15391	15542	5
P02/P02_03	15583	16903	13
P02/P02_03	16898	17089	13
P02/P02_03	17092	18408	13
P02/P02_03	18414	18570	13
P02/P02_03	18576	18718	19
P02/P02_03	18726	18826	25
P02/P02_03	18748	18975	68
P02/P02_03	18998	19042	25
P02/P02_03	19071	19137	19
P02/P02_03	19131	19215	13
P02/P02_03	19239	19269	5
P02/P02_03	19402	19474	38
P02/P02_03	19506	19538	38
P02/P02_03	19566	19970	38
P02/P02_03	19570	19635	3
P02/P02_03	19596	19945	38
P02/P02_03	19600	19984	3
P02/P02_03	19660	19960	3
P02/P02_03	19975	20014	38
P02/P02_03	20066	20134	38
P02/P02_03	20129	20190	38
P02/P02_03	20304	20426	8
P02/P02_03	20460	20739	15
P02/P02_03	20740	20793	11
P02/P02_03	20839	21030	8
P02/P02_03	20995	21453	15
P02/P02_03	21042	21403	15
P02/P02_03	21480	21603	11
P02/P02_03	21837	23164	13
P02/P02_03	23189	23805	13
P02/P02_03	23979	24783	13
P02/P02_03	24814	26576	13
P02/P02_03	26642	28088	13
P02/P02_03	28262	28986	13
P02/P02_03	29081	29702	13
P02/P02_03	29713	29886	318
P02/P02_03	29963	30030	25
P02/P02_03	30018	30065	25
P02/P02_03	30051	30087	25
P02/P02_03	30190	30277	66
P02/P02_03	30679	30716	25
P02/P02_03	30693	30729	66
P02/P02_03	30720	30762	25
P02/P02_03	30887	30933	10
P02/P02_03	30938	31014	20
P02/P02_03	31215	31269	147
P02/P02_03	31272	31332	8
P02/P02_03	31409	31464	31
P02/P02_03	31470	31577	24
P02/P02_03	31563	31603	24
P02/P02_03	31641	31701	31
P02/P02_03	31745	31874	24
P02/P02_03	31905	32028	24
P02/P02_03	32033	32166	24
P02/P02_03	32212	32267	24
P02/P02_03	32256	32331	24
P02/P02_03	32325	32370	47
P02/P02_03	32421	32680	147
P02/P02_03	32727	32892	147
P02/P02_03	33084	33131	10
P02/P02_03	33135	33182	147
P02/P02_03	33182	33226	10
P02/P02_03	33237	33458	63
P02/P02_03	33500	33545	4
P02/P02_03	33545	33601	55
P02/P02_03	33607	33731	4
P02/P02_03	33655	33741	55
P02/P02_03	33858	33984	55
P02/P02_03	33986	34036	55
P02/P02_03	34042	34122	55
P02/P02_03	34128	34234	175
P02/P02_03	34294	34441	175
P02/P02_03	34507	34701	55
P02/P02_03	34870	34950	1
P02/P02_03	34947	35001	9
P02/P02_03	35007	35122	7
P02/P02_03	35136	35958	147
P02/P02_03	35964	36112	147
P02/P02_03	36102	36192	1
P02/P02_03	36169	36326	1
P02/P02_03	36338	36666	147
P02/P02_03	36674	36724	8
P02/P02_03	36730	36918	4
P02/P02_03	36937	36986	4
P02/P02_03	36999	37055	1
P02/P02_03	37005	38385	147
P02/P02_03	37061	38134	147
P02/P02_03	38380	38447	47
P02/P02_03	38437	38517	1
P02/P02_03	38506	38928	147
P02/P02_03	38931	39024	1
P02/P02_03	39195	39232	55
P02/P02_03	39238	39291	55
P02/P02_03	39328	39395	10
P02/P02_03	39414	39852	10
P02/P02_03	39555	39675	35
P02/P02_03	39593	39922	51
P02/P02_03	39921	40071	136
P02/P02_03	40077	40152	10
P02/P02_03	40278	40338	136
P02/P02_03	40338	40404	31
P02/P02_03	40410	40455	136
P02/P02_03	40461	40506	35
P02/P02_03	40512	40572	51
P02/P02_03	40638	40698	47
P02/P02_03	40719	40809	8
P02/P02_03	41040	41128	219
P02/P02_03	41118	41296	15
P02/P02_03	41403	42172	173
P02/P02_03	42232	42332	219
P02/P02_03	42352	42424	219
P02/P02_03	42504	42694	219
P02/P02_03	42772	42820	219
P02/P02_03	42865	42949	1
P02/P02_03	42996	43044	8
P02/P02_03	43100	43195	4
P02/P02_03	43254	43308	219
P02/P02_03	43342	43455	4
P02/P02_03	43550	43708	38
P02/P02_03	43713	44073	17
P02/P02_03	44101	44143	17
P02/P02_03	44172	44223	38
P02/P02_03	44331	44472	307
P02/P02_03	44513	44577	35
P02/P02_03	44643	44700	76
P02/P02_03	44703	44863	20
P02/P02_03	45004	45128	47
P02/P02_03	45159	45469	35
P02/P02_03	45502	45647	20
P02/P02_03	45620	45776	151
P02/P02_03	45940	45994	10
P02/P02_03	46000	46093	20
P02/P02_03	46116	46174	10
P02/P02_03	46180	46293	4
P02/P02_03	46295	46349	55
P02/P02_03	46497	46565	76
P02/P02_03	46541	46603	4
P02/P02_03	46737	46827	24
P02/P02_03	46893	47058	24
P02/P02_03	47103	47155	31
P02/P02_03	47161	47238	31
P02/P02_03	47276	47340	31
P02/P02_03	47352	47517	106
P02/P02_03	47667	47789	19
P02/P02_03	47793	48198	13
P02/P02_03	48218	48287	19
P02/P02_03	48422	48553	47
P02/P02_03	48559	48648	7
P02/P02_03	48739	49053	5
P02/P02_03	48982	49669	13
P02/P02_03	49774	49864	19
P02/P02_03	49855	49930	5
P02/P02_03	50129	50410	13
P02/P02_03	50379	50906	13
P02/P02_03	50896	51055	13
P02/P02_03	50934	51075	13
P02/P02_03	51121	51529	13
P02/P02_03	51605	51636	45
P02/P02_03	51718	51811	45
P02/P02_03	51817	51858	45
P02/P02_03	51847	51883	45
P02/P02_03	51910	52370	45
P02/P02_03	52376	52461	106
P02/P02_03	52530	52854	13
P02/P02_03	52865	52936	5
P02/P02_03	52897	53001	62
P02/P02_03	52932	53264	62
P02/P02_03	53308	54124	62
P02/P02_03	54131	54175	5
P02/P02_03	54201	54289	7
P02/P02_03	54341	54425	7
P02/P02_03	54456	54507	1
P02/P02_03	54513	56437	13
P02/P02_03	56412	56535	106
P02/P02_03	56583	56671	7
P02/P02_03	56706	56815	136
P02/P02_03	56845	56972	136
P02/P02_03	56970	57060	136
P02/P02_03	57099	57190	136
P02/P02_03	57196	57261	136
P02/P02_03	57267	57343	7
P02/P02_03	57324	57369	51
P02/P02_03	57381	57426	7
P02/P02_03	57452	57581	51
P02/P02_03	57612	57717	51
P02/P02_03	57714	57795	51
P02/P02_03	57801	57892	51
P02/P02_03	57901	57993	51
P02/P02_03	58081	58147	7
P02/P02_03	58250	58302	51
P02/P02_03	58302	58384	7
P02/P02_03	58426	58726	17
P02/P02_03	58747	58850	106
P02/P02_03	58880	59152	17
P02/P02_03	59164	59397	17
P02/P02_03	59436	59509	7
P02/P02_03	59563	60147	136
P02/P02_03	60051	60520	51
P02/P02_03	60396	61615	51
P02/P02_03	61621	61670	147
P02/P02_03	61674	61846	147
P02/P02_03	61845	61890	4
P02/P02_03	61896	62015	4
P02/P02_03	62005	62132	62
P02/P02_03	62138	62195	4
P02/P02_03	62215	62264	219
P02/P02_03	62296	62635	173
P02/P02_03	62677	62753	219
P02/P02_03	62845	62889	1
P02/P02_03	62875	63495	41
P02/P02_03	63515	63558	7
P02/P02_03	63545	63632	7
P02/P02_03	63652	63817	17
P02/P02_03	63808	63929	17
P02/P02_03	64072	64148	7
P02/P02_03	64179	64237	106
P02/P02_03	64272	64617	1
P02/P02_03	64623	64678	106
P02/P02_03	64684	64888	1
P02/P02_03	64894	64992	151
P02/P02_03	64998	65775	41
P02/P02_03	65781	65886	41
P02/P02_03	65879	65945	106
P02/P02_03	65950	66137	1
P02/P02_03	66177	66478	8
P02/P02_03	66196	66556	8
P02/P02_03	66846	66954	219
P02/P02_03	67028	67200	8
P02/P02_03	67213	67593	8
P02/P02_03	67585	67676	151
P02/P02_03	67743	67834	47
P02/P02_03	67838	67982	15
P02/P02_03	68115	68283	19
P02/P02_03	68413	68604	17
P02/P02_03	68938	69022	35
P02/P02_03	69069	69135	219
P02/P02_03	69169	69211	1
P02/P02_03	69214	69525	35
P02/P02_03	69250	69501	219
P02/P02_03	69531	69932	35
P02/P02_03	69938	70603	35
P02/P02_03	69938	71740	7
P02/P02_03	71320	71392	306
P02/P02_03	71408	71491	1
P02/P02_03	71438	71710	35
P02/P02_03	71742	71803	106
P02/P02_03	71956	71998	47
P02/P02_03	72039	72099	24
P02/P02_03	72235	72302	19
P02/P02_03	72360	72417	19
P02/P02_03	72500	72555	76
P02/P02_03	72544	72606	76
P02/P02_03	72624	72654	4
P02/P02_03	72672	72717	4
P02/P02_03	73076	73147	4
P02/P02_03	73234	73311	1
P02/P02_03	73315	73836	35
P02/P02_03	73772	74309	35
P02/P02_03	74323	74379	1
P02/P02_03	74351	74382	7
P02/P02_03	74443	74565	47
P02/P02_03	74569	74722	4
P02/P02_03	74794	74874	9
P02/P02_03	74862	74968	18
P02/P02_03	74985	75052	9
P02/P02_04	298	340	9
P02/P02_04	381	526	9
P02/P02_04	586	631	39
P02/P02_04	637	711	9
P02/P02_04	717	821	39
P02/P02_04	870	955	39
P02/P02_04	978	1112	1
P02/P02_04	1023	2065	35
P02/P02_04	1081	1951	35
P02/P02_04	2165	2259	1
P02/P02_04	2231	2277	3
P02/P02_04	2326	2359	11
P02/P02_04	2385	2479	39
P02/P02_04	2550	2595	3
P02/P02_04	2605	2663	39
P02/P02_04	2686	2766	39
P02/P02_04	2879	2919	10
P02/P02_04	2902	3022	39
P02/P02_04	3021	3069	10
P02/P02_04	3075	3156	9
P02/P02_04	3177	3235	60
P02/P02_04	3241	3291	9
P02/P02_04	3389	3544	60
P02/P02_04	3550	3603	60
P02/P02_04	3609	3664	132
P02/P02_04	3670	3840	173
P02/P02_04	3845	4051	173
P02/P02_04	4169	4259	132
P02/P02_04	4239	4463	314
P02/P02_04	4469	4504	60
P02/P02_04	4504	4597	60
P02/P02_04	4660	4718	10
P02/P02_04	4724	4833	60
P02/P02_04	4843	4933	10
P02/P02_04	5043	5133	65
P02/P02_04	5146	5195	214
P02/P02_04	5159	5340	65
P02/P02_04	5325	6000	214
P02/P02_04	5370	6012	214
P02/P02_04	6078	6234	16
P02/P02_04	6253	6297	8
P02/P02_04	6302	6385	16
P02/P02_04	6398	6637	16
P02/P02_04	6661	6713	23
P02/P02_04	6795	6838	23
P02/P02_04	6982	7086	23
P02/P02_04	7343	7465	4
P02/P02_04	7687	7897	4
P02/P02_04	8002	8217	75
P02/P02_04	8344	8393	9
P02/P02_04	8399	8446	9
P02/P02_04	8445	8611	75
P02/P02_04	8610	8680	9
P02/P02_04	8803	9171	85
P02/P02_04	9208	9259	21
P02/P02_04	9244	9298	3
P02/P02_04	9289	9441	21
P02/P02_04	9314	9394	21
P02/P02_04	9412	9556	71
P02/P02_04	9633	9886	7
P02/P02_04	9920	9960	5
P02/P02_04	9952	10089	5
P02/P02_04	10113	10158	7
P02/P02_04	10173	10285	7
P02/P02_04	10308	10398	3
P02/P02_04	10393	10573	7
P02/P02_04	10608	10644	7
P02/P02_04	10646	10749	5
P02/P02_04	10765	10809	5
P02/P02_04	10825	10878	7
P02/P02_04	10882	10927	3
P02/P02_04	10933	10978	7
P02/P02_04	10986	11139	1
P02/P02_04	11140	11505	1
P02/P02_04	11526	11711	1
P02/P02_04	11708	11787	21
P02/P02_04	11755	11841	3
P02/P02_04	11847	12488	1
P02/P02_04	11872	12135	1
P02/P02_04	12484	12525	3
P02/P02_04	12588	12639	3
P02/P02_04	12651	12834	1
P02/P02_04	12844	12908	3
P02/P02_04	12993	13068	1
P02/P02_04	13095	13148	19
P02/P02_04	13155	13260	19
P02/P02_04	13264	13315	21
P02/P02_04	13300	13362	3
P02/P02_04	13314	13528	19
P02/P02_04	13529	13582	3
P02/P02_04	13588	13698	19
P02/P02_04	13704	13757	132
P02/P02_04	13762	14029	219
P02/P02_04	14035	14066	21
P02/P02_04	14086	14125	3
P02/P02_04	14122	14316	132
P02/P02_04	14299	14344	3
P02/P02_04	14350	14447	132
P02/P02_04	14409	14461	15
P02/P02_04	14505	14851	15
P02/P02_04	14857	14923	3
P02/P02_04	14923	15265	15
P02/P02_04	15271	15343	3
P02/P02_04	15359	15470	15
P02/P02_04	15492	15563	4
P02/P02_04	15557	15722	4
P02/P02_04	15702	15766	21
P02/P02_04	15753	15835	3
P02/P02_04	15759	16008	4
P02/P02_04	16009	16040	3
P02/P02_04	16066	16120	4
P02/P02_04	16126	16238	4
P02/P02_04	16330	16375	25
P02/P02_04	16394	16428	25
P02/P02_04	16497	16761	4
P02/P02_04	16718	16771	21
P02/P02_04	16752	16836	3
P02/P02_04	16812	17073	4
P02/P02_04	17055	17100	3
P02/P02_04	17121	17189	4
P02/P02_04	17223	17389	39
P02/P02_04	17410	17459	21
P02/P02_04	17447	17868	39
P02/P02_04	17856	17897	21
P02/P02_04	17903	17964	3
P02/P02_04	17951	18221	39
P02/P02_04	18257	18437	39
P02/P02_04	18458	18488	21
P02/P02_04	18493	18554	3
P02/P02_04	18541	18661	39
P02/P02_04	18671	18722	3
P02/P02_04	18757	18813	39
P02/P02_04	18793	18835	11
P02/P02_04	18867	19041	11
P02/P02_04	19063	19128	3
P02/P02_04	19129	19245	39
P02/P02_04	19251	19293	3
P02/P02_04	19396	19447	4
P02/P02_04	19428	19645	4
P02/P02_04	19640	19681	21
P02/P02_04	19672	19732	3
P02/P02_04	19740	19884	4
P02/P02_04	19890	19935	3
P02/P02_04	19935	20022	4
P02/P02_04	20028	20083	132
P02/P02_04	20089	20329	132
P02/P02_04	20327	20380	21
P02/P02_04	20371	20416	3
P02/P02_04	20378	20565	132
P02/P02_04	20548	20586	3
P02/P02_04	20608	20668	132
P02/P02_04	20699	20926	33
P02/P02_04	20932	22596	17
P02/P02_04	22560	22640	7
P02/P02_04	22646	22799	7
P02/P02_04	22805	22842	21
P02/P02_04	22838	22912	3
P02/P02_04	22888	23025	7
P02/P02_04	22999	23061	3
P02/P02_04	23065	23126	7
P02/P02_04	23122	23626	33
P02/P02_04	23629	23747	85
P02/P02_04	23869	23945	59
P02/P02_04	24088	24474	16
P02/P02_04	24112	24142	16
P02/P02_04	24469	24562	16
P02/P02_04	24654	25063	214
P02/P02_04	25069	25238	214
P02/P02_05	170	214	59
P02/P02_05	207	250	16
P02/P02_05	252	343	16
P02/P02_05	370	669	16
P02/P02_05	883	966	8
P02/P02_06	238	393	214
P02/P02_06	470	868	214
P02/P02_06	1087	1333	56
P02/P02_06	1413	1500	4
P02/P02_06	1584	1636	8
P02/P02_06	1642	1716	4
P02/P02_06	1809	1863	4
P02/P02_06	1924	1973	4
P02/P02_06	2072	2206	39
P02/P02_06	2382	2453	9
P02/P02_06	2467	2524	9
P02/P02_06	2515	2594	39
P02/P02_06	2578	2608	9
P02/P02_06	2756	2891	132
P02/P02_06	2924	2965	8
P02/P02_06	2976	3060	132
P02/P02_06	3119	3179	15
P02/P02_06	3245	3320	11
P02/P02_06	3319	3386	15
P02/P02_06	3659	3719	15
P02/P02_06	3740	3860	15
P02/P02_06	3926	3982	15
P02/P02_06	4005	4162	8
P02/P02_06	4023	4154	8
P02/P02_06	4218	4305	1
P02/P02_06	4359	4450	1
P02/P02_06	4501	4562	20
P02/P02_06	4632	4716	25
P02/P02_06	4692	4745	20
P02/P02_06	4825	4914	7
P02/P02_06	4910	4966	5
P02/P02_06	4972	5055	75
P02/P02_06	5218	5299	9
P02/P02_06	5282	5391	7
P02/P02_06	5629	5668	9
P02/P02_06	5659	5728	5
P02/P02_06	5704	5781	7
P02/P02_06	5784	5836	9
P02/P02_06	5902	6141	85
P02/P02_06	6143	6190	21
P02/P02_06	6216	6266	3
P02/P02_06	6400	6501	71
P02/P02_06	6616	6714	39
P02/P02_06	6695	6747	3
P02/P02_06	6735	6823	39
P02/P02_06	6836	7405	39
P02/P02_06	7177	7613	39
P02/P02_06	7636	7701	3
P02/P02_06	7705	8275	39
P02/P02_06	8281	8369	3
P02/P02_06	8375	8437	39
P02/P02_06	8482	8550	39
P02/P02_06	8556	8707	11
P02/P02_06	8604	8769	11
P02/P02_06	8775	8831	11
P02/P02_06	8837	8878	7
P02/P02_06	8882	9040	7
P02/P02_06	9038	9138	5
P02/P02_06	9134	9240	5
P02/P02_06	9246	9301	5
P02/P02_06	9307	9416	5
P02/P02_06	9422	9512	7
P02/P02_06	9504	9658	7
P02/P02_06	9621	9696	7
P02/P02_06	9715	9805	7
P02/P02_06	9824	9873	7
P02/P02_06	9909	10024	7
P02/P02_06	10018	10098	18
P02/P02_06	10091	10207	18
P02/P02_06	10239	10293	7
P02/P02_06	10303	10494	7
P02/P02_06	10546	10624	3
P02/P02_06	10611	11326	75
P02/P02_06	10773	10818	7
P02/P02_06	10824	10941	18
P02/P02_06	10947	10992	18
P02/P02_06	10998	11092	7
P02/P02_06	11094	11139	7
P02/P02_06	11145	11205	7
P02/P02_06	11211	11242	7
P02/P02_06	11253	11344	5
P02/P02_06	11341	11386	5
P02/P02_06	11343	11389	5
P02/P02_06	11394	11469	5
P02/P02_06	11567	11646	23
P02/P02_06	11860	11937	3
P02/P02_06	11931	12237	23
P02/P02_06	12124	12264	3
P02/P02_06	12259	12345	23
P02/P02_06	12355	12393	4
P02/P02_06	12399	12635	4
P02/P02_06	12628	12696	3
P02/P02_06	12693	12944	4
P02/P02_06	12921	12983	3
P02/P02_06	12991	13054	4
P02/P02_06	13069	13133	4
P02/P02_06	13126	13369	4
P02/P02_06	13371	13446	3
P02/P02_06	13452	13762	4
P02/P02_06	13753	13791	3
P02/P02_06	13770	13800	3
P02/P02_06	13816	13903	4
P02/P02_06	14230	14299	3
P02/P02_06	14307	14524	23
P02/P02_06	14630	14677	23
P02/P02_06	14698	14803	23
P02/P02_06	14787	14824	4
P02/P02_06	14827	14862	4
P02/P02_06	14911	15003	23
P02/P02_06	15030	15081	23
P02/P02_06	15073	15133	4
P02/P02_06	15154	15910	4
P02/P02_06	15422	15497	3
P02/P02_06	15487	15840	4
P02/P02_06	15862	15900	3
P02/P02_06	15908	16003	4
P02/P02_06	16009	16062	23
P02/P02_06	16196	16256	23
P02/P02_06	16288	16358	4
P02/P02_06	16333	16769	4
P02/P02_06	16775	16865	3
